official_sk,last_name,gov_type,num_officials,id,valid_from,name_formal,links,valid_to,chamber_id,party,chamber_type,first_name,city,district_sk,district_id,state
30009,Gjonaj,STATE,1,192781,2013-01-01 00:00:00+00,New York State Assembly,#,2018-01-01 00:00:00+00,2473,Democrat,LOWER,Mark,,753560,000000000080,NY
81072,Joyner,STATE,1,193930,2015-01-01 00:00:00+00,New York State Assembly,#,2019-01-01 00:00:00+00,2473,Democrat,LOWER,Latoya,,753557,000000000077,NY
8905,Lanza,STATE,0,8905,2011-01-01 00:00:00+00,New York State Senate,#,2013-01-01 00:00:00+00,4502,Republican,UPPER,Andrew,,3657,000000000024,NY
3773,Locurto,LOCAL,1,116914,2012-01-01 00:00:00+00,Buffalo Common Council,#,2015-08-01 00:00:00+00,1621,Democrat,LOWER,Michael,Buffalo,392986,DELAWARE,NY
29816,Tkaczyk,STATE,1,62465,2013-01-01 00:00:00+00,New York State Senate,#,2015-01-01 00:00:00+00,4502,Democrat,UPPER,Cecilia,,753593,000000000046,NY
7284,Pridgen,LOCAL,1,191414,2012-01-01 00:00:00+00,Buffalo Common Council,#,2020-01-01 00:00:00+00,1621,Democrat,LOWER,Darius,Buffalo,392982,ELLICOTT,NY
5226,Chin,LOCAL,1,190123,2014-01-01 00:00:00+00,New York City Council,#,2022-01-01 00:00:00+00,1337,Democrat,LOWER,Margaret,New York,758825,1,NY
1105,Alessi,STATE,0,1105,2011-01-01 00:00:00+00,New York State Assembly,#,0001-01-02 00:00:00+00,2473,Democrat,LOWER,Marc,,7577,000000000001,NY
10050,Brindisi,STATE,0,20957,2011-09-13 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,Democrat,LOWER,Anthony,,7493,000000000116,NY
48899,King,LOCAL,0,67454,2012-11-07 17:53:27+00,New York City Council,#,2014-01-01 00:00:00+00,1337,Democrat,LOWER,Andy,New York,518,000000000012,NY
7432,Ranzenhofer,STATE,1,194440,2013-01-01 00:00:00+00,New York State Senate,#,2019-01-01 00:00:00+00,4502,Republican,UPPER,Michael,,753610,000000000061,NY
2140,Reed,NATIONAL,1,159893,2013-01-03 00:00:00+00,United States House of Representatives,#,2019-01-03 00:00:00+00,4507,Republican,LOWER,Thomas,,757512,000000000023,NY
7149,Felder,STATE,1,194305,2013-01-01 00:00:00+00,New York State Senate,7149,2019-01-01 00:00:00+00,4502,Democrat,UPPER,Simcha,,753611,000000000017,NY
10861,Nadler,NATIONAL,0,10861,2011-01-03 00:00:00+00,United States House of Representatives,#,2013-01-03 00:00:00+00,4507,Democrat,LOWER,Jerrold,,1560,000000000008,NY
4116,Gentile,LOCAL,0,67492,2010-01-01 00:00:00+00,New York City Council,#,2014-01-01 00:00:00+00,1337,Democrat,LOWER,Vincent,New York,1338,000000000043,NY
1701,Morelle,STATE,1,158307,2013-01-01 00:00:00+00,New York State Assembly,#,2019-01-01 00:00:00+00,2473,Democrat,LOWER,Joseph,,753574,000000000136,NY
3313,Diaz,STATE,1,185149,2013-01-01 00:00:00+00,New York State Senate,#,2017-12-31 00:00:00+00,4502,Democrat,UPPER,Ruben,,753633,000000000032,NY
3181,Ferreras-Copeland,LOCAL,1,178832,2014-01-01 00:00:00+00,New York City Council,#,2018-01-01 00:00:00+00,1337,Democrat,LOWER,Julissa,New York,758837,21,NY
136245,VACANT,STATE,1,136265,2016-05-03 00:00:00+00,New York State Assembly,#,2017-01-01 00:00:00+00,2473,,LOWER,VACANT,,753454,000000000020,NY
2087,Espinal,STATE,0,20959,2011-09-13 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,Democrat,LOWER,Rafael,,7616,000000000054,NY
17843,Jacobs,STATE,1,62309,2013-01-01 00:00:00+00,New York State Assembly,#,2015-01-01 00:00:00+00,2473,Democrat,LOWER,Rhoda,,753523,000000000042,NY
16854,Magnarelli,STATE,0,16854,2011-01-01 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,Democrat,LOWER,William,,7499,000000000120,NY
168231,Benjamin,STATE,1,194318,2017-06-05 00:00:00+00,New York State Senate,#,2019-01-01 00:00:00+00,4502,Democrat,UPPER,Brian,,753631,000000000030,NY
12252,Robinson,STATE,1,109537,2013-01-01 00:00:00+00,New York State Assembly,#,2017-01-01 00:00:00+00,2473,Democrat,LOWER,Annette,,753531,000000000056,NY
136500,VACANT,STATE,1,136503,2016-02-22 00:00:00+00,New York State Assembly,#,2017-01-01 00:00:00+00,2473,,LOWER,VACANT,,753515,000000000033,NY
234,Clinton,NATIONAL,2,234,2007-01-03 00:00:00+00,United States Senate,#,2009-01-21 00:00:00+00,2675,Democrat,UPPER,Hillary,,52,NY,NY
10207,Skelos,STATE,0,10207,2011-01-01 00:00:00+00,New York State Senate,#,2013-01-01 00:00:00+00,4502,Republican,UPPER,Dean,,3648,000000000009,NY
182813,VACANT,STATE,1,185028,2017-09-02 00:00:00+00,New York State Assembly,#,2017-11-16 00:00:00+00,2473,,LOWER,VACANT,,753492,000000000027,NY
15365,Hassell-Thompson,STATE,0,15365,2011-01-01 00:00:00+00,New York State Senate,#,2013-01-01 00:00:00+00,4502,Democrat,UPPER,Ruth,,3612,000000000036,NY
10928,Hunter,STATE,1,193923,2015-11-03 00:00:00+00,New York State Assembly,10928,2019-01-01 00:00:00+00,2473,Democrat,LOWER,Pamela,,753500,000000000128,NY
13781,Seabrook,LOCAL,0,22468,2010-01-01 00:00:00+00,New York City Council,#,2012-07-26 00:00:00+00,1337,Democrat,LOWER,Larry,New York,518,000000000012,NY
11547,Markey,STATE,0,11547,2011-01-01 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,Democrat,LOWER,Margaret,,7601,000000000030,NY
827,Israel,NATIONAL,0,827,2011-01-03 00:00:00+00,United States House of Representatives,#,2013-01-03 00:00:00+00,4507,Democrat,LOWER,Steve,,1550,000000000002,NY
8234,Castro,STATE,0,8234,2011-01-01 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,Democrat,LOWER,Nelson,,7568,000000000086,NY
2865,Raia,STATE,1,200883,2013-01-01 00:00:00+00,New York State Assembly,#,2019-01-01 00:00:00+00,2473,Republican,LOWER,Andrew,,753446,000000000012,NY
18028,Montgomery,STATE,0,18028,2011-01-01 00:00:00+00,New York State Senate,#,2013-01-01 00:00:00+00,4502,Democrat,UPPER,Velmanette,,3641,000000000018,NY
11124,VACANT,STATE,0,11124,0001-01-01 00:00:00+00,New York State Assembly,#,2011-09-13 00:00:00+00,2473,,LOWER,VACANT,,7533,000000000144,NY
3698,Nozzolio,STATE,0,3698,2011-01-01 00:00:00+00,New York State Senate,#,2013-01-01 00:00:00+00,4502,Republican,UPPER,Michael,,3592,000000000054,NY
7064,Martinez,LOCAL,0,7064,0001-01-01 00:00:00+00,New York City Council,#,2009-12-31 00:00:00+00,1337,Democrat,LOWER,Miguel,New York,489,000000000010,NY
11365,Miner,LOCAL,0,181740,2010-01-01 00:00:00+00,Syracuse Mayor,#,2018-01-01 00:00:00+00,4311,,EXEC,Stephanie,Syracuse,296,SYRACUSE,NY
19102,Kearns,STATE,1,187130,2013-01-01 00:00:00+00,New York State Assembly,#,2017-12-15 00:00:00+00,2473,Democrat,LOWER,Michael,,753580,000000000142,NY
136244,Alcantara,STATE,1,200397,2017-01-01 00:00:00+00,New York State Senate,#,2019-01-01 00:00:00+00,4502,Democrat,UPPER,Marisol,,753632,000000000031,NY
5255,Wright,STATE,1,109569,2013-01-01 00:00:00+00,New York State Assembly,#,2017-01-01 00:00:00+00,2473,Democrat,LOWER,Keith,,753551,000000000070,NY
11640,Liu,LOCAL,0,11640,0001-01-01 00:00:00+00,New York City Council,#,2009-12-31 00:00:00+00,1337,Democrat,LOWER,John,New York,776,000000000020,NY
113184,VACANT,STATE,1,121969,2015-07-23 00:00:00+00,New York State Senate,#,2015-11-03 00:00:00+00,4502,,UPPER,VACANT,,753600,000000000052,NY
2200,Greene,STATE,0,2200,2009-01-01 00:00:00+00,New York State Assembly,#,2009-04-29 00:00:00+00,2473,Democrat,LOWER,Aurelia,,7575,000000000077,NY
199298,Ashby,STATE,1,199329,2018-05-05 00:00:00+00,New York State Assembly,#,2019-01-01 00:00:00+00,2473,Republican,LOWER,Jacob,,753476,000000000107,NY
13574,McFadden,LOCAL,1,191467,2012-05-31 00:00:00+00,Rochester City Council,#,2020-01-01 00:00:00+00,4292,,LOWER,Adam,Rochester,393431,South,NY
4983,Ignizio,LOCAL,1,112327,2014-01-01 00:00:00+00,New York City Council,#,2015-07-09 00:00:00+00,1337,Republican,LOWER,Vincent,New York,758875,51,NY
5238,Lupardo,STATE,0,5238,2011-01-01 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,Democrat,LOWER,Donna,,7540,000000000126,NY
109299,Richardson,STATE,1,197974,2015-05-11 00:00:00+00,New York State Assembly,#,2019-01-01 00:00:00+00,2473,Democrat,LOWER,Diana,,753524,000000000043,NY
25183,VACANT,STATE,0,25183,2012-10-16 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,,LOWER,VACANT,,7596,000000000010,NY
8459,Arroyo,LOCAL,1,124666,2014-01-01 00:00:00+00,New York City Council,#,2015-12-31 00:00:00+00,1337,Democrat,LOWER,Maria,New York,758844,17,NY
13711,Gonzalez,LOCAL,0,65846,2010-01-01 00:00:00+00,New York City Council,#,2014-01-01 00:00:00+00,1337,Democrat,LOWER,Sara,New York,1118,000000000038,NY
4682,Lowey,NATIONAL,1,200797,2013-01-03 00:00:00+00,United States House of Representatives,#,2019-01-03 00:00:00+00,4507,Democrat,LOWER,Nita,,757504,000000000017,NY
182639,Gjonaj,LOCAL,1,196894,2018-01-01 00:00:00+00,New York City Council,#,2022-01-01 00:00:00+00,1337,Democrat,LOWER,Mark,New York,758838,13,NY
187131,VACANT,STATE,1,199302,2017-12-15 00:00:00+00,New York State Assembly,#,2018-05-05 00:00:00+00,2473,,LOWER,VACANT,,753580,000000000142,NY
81153,Croci,STATE,1,194291,2015-01-01 00:00:00+00,New York State Senate,#,2019-01-01 00:00:00+00,4502,Republican,UPPER,Thomas,,753630,000000000003,NY
3165,Rose,LOCAL,0,67500,2010-01-01 00:00:00+00,New York City Council,#,2014-01-01 00:00:00+00,1337,Democrat,LOWER,Deborah,New York,1375,000000000049,NY
17967,Curran,STATE,1,193891,2013-01-01 00:00:00+00,New York State Assembly,#,2019-01-01 00:00:00+00,2473,Republican,LOWER,Brian,,753455,000000000021,NY
76,Magee,STATE,1,193945,2013-01-01 00:00:00+00,New York State Assembly,#,2019-01-01 00:00:00+00,2473,Democrat,LOWER,William,,753493,000000000121,NY
12808,Crowley,NATIONAL,1,200954,2013-01-03 00:00:00+00,United States House of Representatives,#,2019-01-03 00:00:00+00,4507,Democrat,LOWER,Joseph,,757520,000000000014,NY
12969,Ceretto,STATE,0,12969,2011-01-01 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,Republican,LOWER,John ,,7531,000000000138,NY
3951,Bonacic,STATE,1,194420,2013-01-01 00:00:00+00,New York State Senate,#,2019-01-01 00:00:00+00,4502,Republican,UPPER,John,,753644,000000000042,NY
127928,Williams,STATE,1,194043,2016-05-03 00:00:00+00,New York State Assembly,#,2019-01-01 00:00:00+00,2473,Democrat,LOWER,Jaime,,753541,000000000059,NY
2220,Gunther,STATE,1,193916,2013-01-01 00:00:00+00,New York State Assembly,#,2019-01-01 00:00:00+00,2473,Democrat,LOWER,Aileen,,753467,000000000100,NY
67509,Cohen,LOCAL,1,190140,2014-01-01 00:00:00+00,New York City Council,#,2022-01-01 00:00:00+00,1337,Democrat,LOWER,Andrew,New York,758835,11,NY
30090,Santabarbara,STATE,1,200226,2013-01-01 00:00:00+00,New York State Assembly,#,2019-01-01 00:00:00+00,2473,Democrat,LOWER,Angelo,,753480,000000000111,NY
80991,Jean-Pierre,STATE,1,200560,2015-01-01 00:00:00+00,New York State Assembly,#,2019-01-01 00:00:00+00,2473,Democrat,LOWER,Kimberly,,753445,000000000011,NY
19105,Barrett,STATE,0,20958,2012-04-24 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,Democrat,LOWER,Didi,,7543,000000000103,NY
182654,Adams,LOCAL,1,196867,2018-01-01 00:00:00+00,New York City Council,#,2022-01-01 00:00:00+00,1337,Democrat,LOWER,Adrienne,New York,758854,28,NY
6652,Lentol,STATE,1,199275,2013-01-01 00:00:00+00,New York State Assembly,#,2019-01-01 00:00:00+00,2473,Democrat,LOWER,Joseph,,753532,000000000050,NY
4475,VACANT,NATIONAL,0,4475,2011-05-17 00:00:00+00,United States House of Representatives,#,2011-05-25 00:00:00+00,4507,,LOWER,VACANT,,1513,000000000026,NY
7432,Ranzenhofer,STATE,0,7432,2011-01-01 00:00:00+00,New York State Senate,#,2013-01-01 00:00:00+00,4502,Republican,UPPER,Michael,,3575,000000000061,NY
14772,Buerkle,NATIONAL,0,14772,2011-01-04 00:00:00+00,United States House of Representatives,#,2013-01-03 00:00:00+00,4507,Republican,LOWER,Ann Marie,,1514,000000000025,NY
14333,Stirpe,STATE,1,194026,2013-01-01 00:00:00+00,New York State Assembly,#,2019-01-01 00:00:00+00,2473,Democrat,LOWER,Al,,753499,000000000127,NY
8477,Scarborough,STATE,0,8477,2011-01-01 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,Democrat,LOWER,William,,7617,000000000029,NY
199287,Espinal,STATE,1,199317,2018-05-05 00:00:00+00,New York State Assembly,#,2019-01-01 00:00:00+00,2473,Democrat,LOWER,Aridia,,753521,000000000039,NY
3313,Diaz,LOCAL,1,196879,2018-01-01 00:00:00+00,New York City Council,3313,2022-01-01 00:00:00+00,1337,Democrat,LOWER,Ruben,New York,758845,18,NY
1701,Morelle,STATE,0,1701,2011-01-01 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,Democrat,LOWER,Joseph,,7496,000000000132,NY
4899,Russell,STATE,0,4899,2011-01-01 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,Democrat,LOWER,Addie,,7520,000000000118,NY
16499,Espaillat,STATE,1,123683,2013-01-01 00:00:00+00,New York State Senate,#,2017-01-01 00:00:00+00,4502,Democrat,UPPER,Adriano,,753632,000000000031,NY
6410,Crespo,STATE,0,6410,2011-01-01 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,Democrat,LOWER,Marcos,,7578,000000000085,NY
12239,Barra,STATE,0,12239,2011-01-01 00:00:00+00,New York State Assembly,#,0001-01-02 00:00:00+00,2473,Republican,LOWER,Bob,,7619,000000000014,NY
16814,Colton,STATE,1,193851,2013-01-01 00:00:00+00,New York State Assembly,#,2019-01-01 00:00:00+00,2473,Democrat,LOWER,William,,753528,000000000047,NY
116983,VACANT,LOCAL,1,116985,2015-07-01 00:00:00+00,Buffalo Common Council,#,2016-01-01 00:00:00+00,1621,,LOWER,VACANT,Buffalo,392990,MASTEN,NY
14367,Recchia,LOCAL,0,65848,2010-01-01 00:00:00+00,New York City Council,#,2014-01-01 00:00:00+00,1337,Democrat,LOWER,Domenic,New York,1362,000000000047,NY
136530,Wright,STATE,1,194045,2017-01-01 00:00:00+00,New York State Assembly,#,2019-01-01 00:00:00+00,2473,Democrat,LOWER,Tremaine,,753531,000000000056,NY
1904,Lavine,STATE,0,1904,2011-01-01 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,Democrat,LOWER,Charles,,7580,000000000013,NY
1741,Sanders,STATE,1,200908,2013-01-01 00:00:00+00,New York State Senate,48435,2019-01-01 00:00:00+00,4502,Democrat,UPPER,James,,753586,000000000010,NY
10928,Hunter,LOCAL,5,121973,2014-01-01 00:00:00+00,Syracuse Common Council,#,2015-11-03 00:00:00+00,4487,,LOWER,Pamela,Syracuse,2264,At Large,NY
934,Thiele,STATE,1,194028,2013-01-01 00:00:00+00,New York State Assembly,#,2019-01-01 00:00:00+00,2473,Independent,LOWER,Fred,,753435,000000000001,NY
3124,Carrozza,STATE,0,3124,2011-01-01 00:00:00+00,New York State Assembly,#,0001-01-02 00:00:00+00,2473,Democrat,LOWER,Ann,,7584,000000000026,NY
65737,Richards,LOCAL,1,190163,2014-01-01 00:00:00+00,New York City Council,#,2022-01-01 00:00:00+00,1337,Democrat,LOWER,Donovan,New York,758857,31,NY
8068,Dromm,LOCAL,1,190156,2014-01-01 00:00:00+00,New York City Council,#,2022-01-01 00:00:00+00,1337,Democrat,LOWER,Daniel,New York,758843,25,NY
7791,Wills,LOCAL,1,173448,2014-01-01 00:00:00+00,New York City Council,#,2017-07-21 00:00:00+00,1337,Democrat,LOWER,Ruben,New York,758854,28,NY
3250,Montesano,STATE,0,3250,2011-01-01 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,Republican,LOWER,Michael,,7561,000000000015,NY
1076,Aubry,STATE,0,1076,2011-01-01 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,Democrat,LOWER,Jeffrion,,7599,000000000035,NY
92850,Katko,NATIONAL,1,188954,2015-01-06 00:00:00+00,United States House of Representatives,#,2019-01-03 00:00:00+00,4507,Republican,LOWER,John,,757513,000000000024,NY
3607,Maloney,NATIONAL,1,199478,2013-01-03 00:00:00+00,United States House of Representatives,#,2019-01-03 00:00:00+00,4507,Democrat,LOWER,Carolyn,,757518,000000000012,NY
136226,Brooks,STATE,1,200713,2017-01-01 00:00:00+00,New York State Senate,#,2019-01-01 00:00:00+00,4502,Democrat,UPPER,John,,753618,000000000008,NY
15135,Goodell,STATE,1,193914,2013-01-01 00:00:00+00,New York State Assembly,#,2019-01-01 00:00:00+00,2473,Republican,LOWER,Andy,,753512,000000000150,NY
86568,Rice,NATIONAL,1,185627,2015-01-06 00:00:00+00,United States House of Representatives,#,2019-01-03 00:00:00+00,4507,Democrat,LOWER,Kathleen,,757497,000000000004,NY
17279,VACANT,STATE,0,17279,0001-01-01 00:00:00+00,New York State Assembly,#,2012-04-24 00:00:00+00,2473,,LOWER,VACANT,,7543,000000000103,NY
3045,Weprin,LOCAL,1,109736,2014-01-01 00:00:00+00,New York City Council,#,2015-05-30 00:00:00+00,1337,Democrat,LOWER,Mark,New York,758848,23,NY
6387,Peralta,STATE,1,199953,2013-01-01 00:00:00+00,New York State Senate,#,2019-01-01 00:00:00+00,4502,Democrat,UPPER,Jose,,753589,000000000013,NY
4192,Cook,STATE,1,193852,2013-01-01 00:00:00+00,New York State Assembly,#,2019-01-01 00:00:00+00,2473,Democrat,LOWER,Vivian,,753513,000000000032,NY
4749,Cuomo,STATE,2,179020,2011-01-01 00:00:00+00,New York Governor,#,2019-01-01 00:00:00+00,4455,Democrat,EXEC,Andrew,,619,NY,NY
7383,Greenfield,LOCAL,0,67494,2010-03-25 00:00:00+00,New York City Council,#,2014-01-01 00:00:00+00,1337,Democrat,LOWER,David,New York,1345,000000000044,NY
15972,Hanna,STATE,0,15972,2011-01-01 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,Republican,LOWER,Sean ,,7502,000000000130,NY
16377,Schumer,NATIONAL,2,179477,2011-01-03 00:00:00+00,United States Senate,#,2023-01-03 00:00:00+00,2675,Democrat,UPPER,Charles,,52,NY,NY
1373,Denno,LOCAL,5,68038,2010-01-01 00:00:00+00,Syracuse Common Council,#,2014-01-01 00:00:00+00,4487,,LOWER,Lance,Syracuse,2264,At Large,NY
10266,Walter,STATE,0,20967,2011-01-01 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,,LOWER,Raymond,,7498,000000000148,NY
18028,Montgomery,STATE,1,194313,2013-01-01 00:00:00+00,New York State Senate,#,2019-01-01 00:00:00+00,4502,Democrat,UPPER,Velmanette,,753625,000000000025,NY
793,Comrie,LOCAL,0,65938,2010-01-01 00:00:00+00,New York City Council,200438,2014-01-01 00:00:00+00,1337,Democrat,LOWER,Leroy,New York,829,000000000027,NY
199281,Smith,STATE,1,199307,2018-05-05 00:00:00+00,New York State Assembly,#,2019-01-01 00:00:00+00,2473,Republican,LOWER,Doug,,753439,000000000005,NY
12840,Bishop,NATIONAL,0,12840,2011-01-03 00:00:00+00,United States House of Representatives,#,2013-01-03 00:00:00+00,4507,Democrat,LOWER,Timothy,,1542,000000000001,NY
12164,Ramos,STATE,0,12164,2011-01-01 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,Democrat,LOWER,Phil,,7581,000000000006,NY
2762,Reyna,LOCAL,0,65931,2010-01-01 00:00:00+00,New York City Council,#,2014-01-01 00:00:00+00,1337,Democrat,LOWER,Diana,New York,1078,000000000034,NY
12038,Stewart-Cousins,STATE,0,12038,2011-01-01 00:00:00+00,New York State Senate,#,2013-01-01 00:00:00+00,4502,Democrat,UPPER,Andrea,,3608,000000000035,NY
15770,Pheffer,STATE,0,15770,2011-01-01 00:00:00+00,New York State Assembly,#,2011-09-13 00:00:00+00,2473,Democrat,LOWER,Audrey,,7620,000000000023,NY
4572,Stewart,LOCAL,0,4572,0001-01-01 00:00:00+00,New York City Council,#,2009-12-31 00:00:00+00,1337,Democrat,LOWER,Kendall,New York,1350,000000000045,NY
9823,Vacca,LOCAL,1,178822,2014-01-01 00:00:00+00,New York City Council,#,2018-01-01 00:00:00+00,1337,Democrat,LOWER,James,New York,758838,13,NY
847,Young,STATE,0,847,0001-01-01 00:00:00+00,New York State Assembly,#,2009-01-01 00:00:00+00,2473,Democrat,LOWER,Ellen,,7590,000000000022,NY
9000,Scott,LOCAL,5,191451,2012-05-31 00:00:00+00,Rochester City Council,#,2022-01-01 00:00:00+00,4292,,LOWER,Loretta,Rochester,393435,At Large,NY
478,Marcellino,STATE,0,478,2011-01-01 00:00:00+00,New York State Senate,#,2013-01-01 00:00:00+00,4502,Republican,UPPER,Carl,,3623,000000000005,NY
29990,Rosa,STATE,1,81060,2013-01-01 00:00:00+00,New York State Assembly,#,2014-06-27 00:00:00+00,2473,Democrat,LOWER,Gabriela,,753553,000000000072,NY
3611,Gabryszak,STATE,0,3611,2011-01-01 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,Democrat,LOWER,Dennis,,7506,000000000143,NY
136802,VACANT,STATE,1,136810,2016-09-09 00:00:00+00,New York State Assembly,#,2017-01-01 00:00:00+00,2473,,LOWER,VACANT,,753506,000000000133,NY
121254,Feroleto,LOCAL,1,200811,2016-01-01 00:00:00+00,Buffalo Common Council,#,2020-01-01 00:00:00+00,1621,Democrat,LOWER,Joel,Buffalo,392986,DELAWARE,NY
12790,Mendez,LOCAL,0,67444,2010-01-01 00:00:00+00,New York City Council,#,2014-01-01 00:00:00+00,1337,Democrat,LOWER,Rosie,New York,710,000000000002,NY
478,Marcellino,STATE,1,201051,2013-01-01 00:00:00+00,New York State Senate,#,2019-01-01 00:00:00+00,4502,Republican,UPPER,Carl,,753597,000000000005,NY
29854,Garbarino,STATE,1,193911,2013-01-01 00:00:00+00,New York State Assembly,#,2019-01-01 00:00:00+00,2473,Republican,LOWER,Andrew,,753441,000000000007,NY
15817,DenDekker,STATE,0,15817,2011-01-01 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,Democrat,LOWER,Michael,,7603,000000000034,NY
15208,Fidler,LOCAL,0,67683,2010-01-01 00:00:00+00,New York City Council,#,2014-01-01 00:00:00+00,1337,Democrat,LOWER,Lewis,New York,1357,000000000046,NY
8301,Savino,STATE,0,8301,2011-01-01 00:00:00+00,New York State Senate,#,2013-01-01 00:00:00+00,4502,Independent Democrat,UPPER,Diane,,3654,000000000023,NY
69378,VACANT,STATE,1,81071,2014-01-13 00:00:00+00,New York State Assembly,#,2015-01-01 00:00:00+00,2473,,LOWER,VACANT,,753559,000000000079,NY
14714,King,NATIONAL,1,159814,2013-01-03 00:00:00+00,United States House of Representatives,#,2019-01-03 00:00:00+00,4507,Republican,LOWER,Peter,,757495,000000000002,NY
5249,Hayworth,NATIONAL,0,5249,2011-01-03 00:00:00+00,United States House of Representatives,#,2013-01-03 00:00:00+00,4507,Republican,LOWER,Nan,,1537,000000000019,NY
9823,Vacca,LOCAL,0,67456,2010-01-01 00:00:00+00,New York City Council,#,2014-01-01 00:00:00+00,1337,Democrat,LOWER,James,New York,535,000000000013,NY
33402,Maloney,NATIONAL,1,159885,2013-01-03 00:00:00+00,United States House of Representatives,#,2019-01-03 00:00:00+00,4507,Democrat,LOWER,Sean,,757505,000000000018,NY
173706,Spano,LOCAL,1,199414,2013-05-29 00:00:00+00,Yonkers Mayor,#,2020-01-01 00:00:00+00,4172,,EXEC,Mike,Yonkers,859098,YONKERS,NY
13779,Griffo,STATE,0,13779,2011-01-01 00:00:00+00,New York State Senate,#,2013-01-01 00:00:00+00,4502,Republican,UPPER,Joseph,,3587,000000000047,NY
6526,Young,STATE,1,197525,2013-01-01 00:00:00+00,New York State Senate,#,2019-01-01 00:00:00+00,4502,Republican,UPPER,Catharine,,753605,000000000057,NY
48436,VACANT,LOCAL,0,65738,2013-01-01 20:58:43+00,New York City Council,#,2013-04-29 00:00:00+00,1337,,LOWER,VACANT,New York,1055,000000000031,NY
7201,Addabbo,STATE,0,20968,2011-01-01 00:00:00+00,New York State Senate,#,2013-01-01 00:00:00+00,4502,Democrat,UPPER,Joseph,,3646,000000000015,NY
4235,Duane,STATE,0,4235,2011-01-01 00:00:00+00,New York State Senate,#,2013-01-01 00:00:00+00,4502,Democrat,UPPER,Thomas,,3630,000000000029,NY
15992,Meeks,NATIONAL,0,15992,2011-01-03 00:00:00+00,United States House of Representatives,#,2013-01-03 00:00:00+00,4507,Democrat,LOWER,Gregory,,1571,000000000006,NY
2045,Hawley,STATE,0,2045,2011-01-01 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,Republican,LOWER,Stephen,,7526,000000000139,NY
6004,Zeldin,STATE,1,66062,2013-01-01 00:00:00+00,New York State Senate,#,2015-01-01 00:00:00+00,4502,Republican,UPPER,Lee ,,753630,000000000003,NY
726,Camara,STATE,1,107397,2013-01-01 00:00:00+00,New York State Assembly,#,2015-02-01 00:00:00+00,2473,Democrat,LOWER,Karim,,753524,000000000043,NY
11293,Turner,NATIONAL,0,21175,2011-09-15 00:00:00+00,United States House of Representatives,#,2013-01-03 00:00:00+00,4507,Republican,LOWER,Robert,,1563,000000000009,NY
65757,Matteo,LOCAL,1,190183,2014-01-01 00:00:00+00,New York City Council,#,2022-01-01 00:00:00+00,1337,Republican,LOWER,Steven,New York,758874,50,NY
18328,Rodriguez,LOCAL,0,67682,2009-11-24 00:00:00+00,New York City Council,#,2014-01-01 00:00:00+00,1337,Democrat,LOWER,Ydanis,New York,489,000000000010,NY
934,Thiele,STATE,0,934,2011-01-01 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,Independence,LOWER,Fred,,7553,000000000002,NY
2467,Bronson,STATE,0,2467,2011-01-01 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,Democrat,LOWER,Harry ,,7495,000000000131,NY
10871,Weprin,STATE,0,10871,2011-01-01 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,Democrat,LOWER,David,,7593,000000000024,NY
16506,Barron,STATE,0,16506,2011-01-01 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,Democrat,LOWER,Inez,,7624,000000000040,NY
6777,McMahon,NATIONAL,0,6777,2009-01-03 00:00:00+00,United States House of Representatives,#,2011-01-03 00:00:00+00,4507,Democrat,LOWER,Michael,,1577,000000000013,NY
12286,Oddo,LOCAL,2,191359,2014-01-01 00:00:00+00,Staten Island Borough President,65850,2022-01-01 00:00:00+00,4423,Republican,EXEC,James,New York,393969,STATEN ISLAND,NY
